Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
15.553213712478001,18.401210430431217,23.39260705970136,34.533188086958326,33.02795055057379,28.341336439942935,28.714731942381825,26.373984732945285,28.73964069627429,22.53134170014763,23.40875450622268,16.97927608266155,19.102875623459756,15.994191640509568,21.513277298123626,27.63242327239919,7.662878194701561,251.30339202633647,289.8050314159579,230.71041725615507,275.29743784978825,72.88424359521396,150.23009266622614,20.213949510910307,3.7270455256732116
16.43919608912536,18.15724738508357,33.37071877351321,31.0323339043287,34.53919293639715,28.360541947740245,30.945297285478212,26.755019071412786,24.668221658608932,21.408926666858818,26.651255917420713,19.526390596815194,11.209558157940098,17.743744931365107,10.27449435960638,15.97919528737712,11.108007925518987,290.0845400286125,225.61311426341535,230.36913488190285,364.13580456097765,73.3914232828781,51.48779565139145,4.908719052061745,3.062268450688719
18.62820776229726,19.455481260354404,31.335435659062803,27.346524612760373,31.71471226892754,27.001215285135068,27.757004562038404,33.15977860822858,27.13353981116706,25.343235003084327,25.699441598165986,19.11354624784737,24.674716579023347,39.40368075605854,11.500902766682179,12.53042212037029,39.101169777714716,293.3516380782685,348.8131830092829,252.44590969723876,338.22996057217745,160.16100510076663,89.16876476875092,31.926261683841354,3.626317010282108
19.265425006835347,20.112131615222513,30.973815546532517,29.712199935599195,30.991948390836754,26.44044169806245,26.18606752825043,25.54334645115401,29.107401851592982,23.319097814382417,24.0861819333067,19.799546303704037,7.245816674300135,16.63780170887934,28.62892011854518,28.8166156476587,32.624162889688996,293.39660072321294,386.482166813366,297.7775962268294,302.43023150199036,95.88080640834126,96.57353693158589,41.128279994316664,2.964510464509896
16.737334311755333,17.302447951618113,30.780603613153716,37.988374801778036,27.01040555972468,30.53723160876928,29.548285114032744,26.852061685774647,24.091762555593867,23.362194568310734,25.209767380516155,16.87258974530752,27.421485984090353,28.422743928922298,12.881301427883965,30.89428435474117,15.557502147162623,216.1821325022594,318.2754284066009,288.8164857731454,375.4301819007266,121.99031829833069,141.13843728115407,19.765406251656646,3.305643533302944
15.76369401470956,18.41261287562034,23.22908146022722,34.789715190507245,32.414022823970015,28.649734732217322,28.548729560458014,25.938685273400704,28.693484426512704,22.391246353688707,23.190768371056798,16.882209803328113,19.213910041671923,17.35205964464012,16.828735788778886,27.940882087148356,8.16647627684625,248.06203620150814,286.6943849569437,241.16262646399383,262.51158648059777,72.54202201837217,148.13959935092961,19.162051860737375,3.6088608765497376
16.669454051535084,15.994472010816704,31.88797593189219,31.22112603158689,30.21075877447279,28.545620915940198,30.736095696638294,29.786141992144334,26.711545900280615,21.735704270286544,25.859206066657322,20.929424847029825,23.986756522867204,19.832925925874974,18.69683112952317,-0.5874153753743117,22.010867990206958,220.1779632343704,241.0422295004434,299.16643538414183,371.12577068676165,128.6328338292434,75.84285271370506,17.331767078504146,3.028880645753189
18.9502851252074,19.611576610420183,31.440975405757715,34.359887947517905,33.26578052551244,30.186071718586554,27.321933882784894,25.040466410710128,25.647896779462044,23.016170222721108,24.451536971453997,16.566824511733483,31.84663615977747,24.90634054450029,3.6961613435749827,21.436421548540586,17.703489150683634,271.7387085053679,328.6469294114861,295.6731576655277,337.5647913635217,105.93945571874444,44.64366151652528,30.963353161543093,2.9894725470465655
16.615973539435135,18.142717545048527,33.39580867310013,31.32802472882137,34.67943498609022,28.524499636202645,30.997224852659734,26.309882546172478,24.51398925837182,21.371010894349887,26.5307309062224,19.738876720574453,13.977169640073072,18.733175747851732,11.023181342816198,16.17505520647861,9.362336049761213,297.0228424868797,238.8057486482989,231.49525628052982,377.723865722848,73.92123068049614,44.31898266781096,4.725989271227742,3.0376198642224312
18.593039434753717,22.834686573461603,32.520127961694875,33.3727986926408,29.792567057386293,31.688114080451562,31.238675782977325,26.20630322590603,27.917083224400837,20.23210419216669,23.780251057950675,15.950454479270752,9.504506203247944,20.48245012400323,27.315261828516903,22.995771243543643,24.703656296929864,347.87764334007073,249.09002857682617,270.92456082464594,330.4211482693262,146.21560273255568,85.26107432008662,3.8083244626665884,2.9291037371991115
16.37307638063977,19.526473890784743,28.027349178340245,31.181594190357977,37.22447964271621,25.35103634384678,32.075568466333834,24.7873027897053,30.844129976086418,24.91200889096893,22.23300419828277,11.633127923278662,18.086726285223914,26.799163675897997,17.64836489149612,12.799964545704288,23.689706893407717,323.6351944099718,328.6996319683157,256.98081846495734,239.03372774736218,121.41582375009864,98.06844146587517,10.233313210805203,3.5035987110529
14.240123407606795,21.133652136210042,30.13603650743489,31.57310570369385,29.187997855793547,31.56729763297965,27.992586220146055,30.405998715243086,27.29112508609497,24.958727184746635,26.56977504105002,17.304111387778867,24.8571096095651,27.526759200030327,3.9096266297789546,16.328247016818555,22.506906096858092,290.6914412058961,240.10962282365043,280.9285540855825,285.32077157994956,112.25812606767855,112.50219156636693,23.04339500381635,3.3172894624387723
18.98098844857882,15.811816918883546,33.89298695434709,31.42797009846993,32.16021807363702,26.017329003069282,29.777727038480272,28.44069913032237,22.917859706553568,22.70989310999122,25.02308987343417,18.271405364159605,3.498288090402469,9.566733812368744,34.94917687628894,17.892648256428824,32.26111052480082,292.17252678430526,301.6580923319129,329.18004668398004,317.099328666265,47.84348107964145,139.3027842271625,28.862541420036838,3.815955314287044
16.916724062061952,17.589414328481606,34.79105411283801,32.46501301860833,38.82768291976491,28.576445513062975,30.45468804739026,29.170519379130063,31.30669339513778,24.72184457620504,23.684696651610565,18.33907944513722,38.698681489866686,21.740872911580464,23.92845490295504,24.103547326412485,19.540470937351557,330.04709012437485,334.7846000847888,222.748027790205,223.63814369077502,79.5364952868028,110.07982711911808,24.149456261124314,3.466131312129054
17.52739877930208,22.460718846164113,35.333439536675954,29.763981922081207,30.746327785677515,26.589986885703492,31.254209846929996,26.18831640625963,26.697720165796966,24.302737111697528,27.208560887711656,17.01292186482107,11.045164809377487,14.123397862850878,36.68322754214211,14.592536228515712,13.482377850362651,342.06216671983594,253.9063990067137,301.4303142871804,321.7811305341969,56.941356624709705,154.2638281138041,16.22630695985781,3.56183896776156
17.520269721693168,19.830518908230506,31.086449492791637,32.666869353207936,31.03880755714239,28.215491500533737,29.812173477590264,31.725980686303846,27.04573703666988,23.939919330906175,24.99628654153627,16.90010557252314,5.205854181559143,18.24174680369965,53.20098215222042,14.096292534222606,32.80403664055785,209.90131593666553,249.53432394175252,333.7690993867723,347.4872468823408,124.61496716474211,74.18802701426065,29.760908347026913,3.0517325058758575
15.687546205861617,20.625874364663538,31.46278078618063,28.5632907931537,34.4539496126083,27.021403019934453,30.60890067217402,26.65526214326882,31.6341772147511,25.15040513365602,25.142266840502366,14.85938561025281,13.351508016034654,27.32807523552725,30.94840319302773,7.523718145232,26.22869213138059,225.30470434778636,194.4390554247334,288.76238492648463,305.66948040854504,82.0474489637063,101.78820503585197,28.677536075070098,3.392246649091602
17.06238739453891,15.777023789786224,32.77663776533716,30.553558238795034,37.29459736905179,25.409921058264608,26.733684384874916,28.71024978114969,26.122718240097935,21.83066442464727,24.104156675466914,19.638904296204934,24.345839347331168,17.89818921214531,21.169678483026814,3.3832004568655085,34.78227705750889,310.2206857484017,297.42011041458056,269.82064551996893,240.51759593321302,73.84251970232216,79.4727494885253,37.433657043677705,3.3101528545816943
16.9527465955242,15.651199375524868,29.996018243254582,30.15042680311399,31.77181026388817,29.535864801483516,28.380377332320954,24.95792902387732,29.55780685514016,23.600758385578825,21.289041938026124,17.039997067140366,20.57824592952265,20.7734451296536,17.6601825911164,40.392990804230344,8.570425495403596,219.3643320311671,188.2436407260338,297.39540531658105,293.78246900690215,89.93221966855128,81.92386830924659,30.18970977939183,3.341282121707938
18.0994341202654,22.76162132656387,35.611131546158425,29.838688791701127,30.4080935823784,26.661970541015595,30.818355072153242,26.631717372405326,26.72478173654402,24.440645074242287,27.125968890156596,16.53263106249636,10.144574771148543,13.76720850835388,34.85097187601346,15.228320813100877,14.22046580960222,336.61939762755446,245.3807766523421,303.25565417469153,319.3069051342275,53.31635124531465,152.43586872669357,14.49308022136343,3.6400027005867526
18.142142059194036,19.528211703838675,30.951723217373285,24.135740651457226,39.2522970327497,28.075852421555304,28.07392490975103,25.747064601790026,29.452516346568654,24.490466204543353,25.49248394134231,17.23635685397449,10.075926443592362,13.052380767878441,9.403214179838887,19.750310018850076,27.159015455343074,263.5088038483497,304.9381589046517,339.07214279883124,310.5046069515555,99.46941642477665,113.82345112640216,14.782108557360615,4.013930409542527
20.788728217273764,15.900213202630322,35.712036170354516,35.37267018750303,35.744284330432514,25.329129727115195,25.216112109317447,26.81393914288684,24.103670434978124,26.010465336078386,23.38120800009744,17.34696915101027,24.92435669151118,39.16960438261306,26.498159941898457,16.806582952134363,1.0567207588782472,301.7480509195056,228.0130259180068,325.5545840010847,292.4123697106539,95.76034511825185,114.69868773472454,32.85743792340846,2.7492922123768917
15.870882648685587,19.942111694183396,31.29628702200752,27.299204041064584,33.59062538503283,28.873982603094852,28.142669984943442,29.59989383140037,29.283794857104017,19.656560227922938,23.066180880151634,19.304292537523203,14.653135718071631,28.762114188970937,20.19050524296968,16.683386136613944,24.15497724953225,288.82789428076137,245.7823603637969,298.1443586692784,259.3376851589752,127.47655202371479,75.11680416604581,16.778064230744775,3.754768607499898
16.92689968183501,17.812963731148393,30.114066513221527,36.07661668120533,26.030631243978192,25.161118465563952,28.585383015192598,27.442142356308338,29.774805770250186,23.44591441474418,25.230819766112194,17.689316990519828,14.868603378643746,12.012284810816166,22.029863004001417,-4.553732546427192,7.122719995203679,291.9016800658771,269.4200991125858,311.64992329543736,211.41565379527717,102.61290751700143,76.67413126649109,21.598580061946496,4.047739910508681
16.720148100090253,17.758310193391576,29.902517105156715,36.37721688541967,25.411358396213252,25.745946857175845,28.85895023627032,27.510076507831332,29.856246873340336,23.338499838455654,24.877344090096926,17.81129222031557,13.345875540753143,14.721290492666055,20.45388804758823,-7.117699400863969,8.567966726585535,291.03943926902235,274.5240610059915,306.0879070975389,213.0054288262974,99.05031410445719,75.2987156428384,19.887917645785603,4.105389664213689
19.57195399116498,15.472671418784866,30.618732634911375,31.56055287645654,30.77052907189764,22.665015179057065,27.5164286318465,31.655473696687405,27.496214480739194,29.10685387492055,23.91722777115283,18.369431278042672,20.971149595379817,5.436144555715812,37.21706541627959,6.783757280603716,16.080043037588396,276.97217202671715,314.7476420026944,339.49999039623873,230.16836006723443,94.95269293077034,96.33893668995124,18.329914887031137,3.348686777819457
18.120129146271168,14.673540907674502,32.21064218166429,27.407686862855144,34.633376391209296,28.46200974182788,29.18637943107051,24.947413833437317,26.568945411065055,24.262037845543908,21.925304387436555,18.788424718297115,9.683158916384855,11.87572636354207,20.923212179178154,15.632427669318348,7.2649052138429,212.0245910680652,280.7532215140005,343.45278927495593,229.5520870790361,136.70323990565547,102.10024092521495,26.843636171478348,3.63560823035879
17.477966265678287,17.746015991001155,36.55152588270893,34.93055806574412,32.73593727563297,26.6314174037444,29.136881995084384,27.532881937991142,27.7794730178261,21.036917786239787,22.705193491721868,17.282173140134624,26.70258872721951,39.521586982768405,6.8028259335167816,32.25892195831244,22.564705175204992,267.04255754417335,340.30935507151975,254.75072047753102,309.7814899165044,31.3495576638959,65.5374002528004,18.651601425201722,3.828931133242143
20.986596416322282,16.301880541666456,29.81870270178906,34.19686429918051,38.22822499348892,29.392403553844396,30.609811586883318,27.938512932694177,29.03530311126123,27.91034053160264,23.44694082912941,15.139695967785414,17.633563245062085,30.237760847246587,36.60352403636918,15.245841624191875,12.69980710199719,300.93635041883755,352.93334718485926,243.37563475127467,243.34495368478966,109.00195661349412,106.040409497034,9.957380352194978,2.833059796884382
20.555667461756418,17.160937366644987,31.536615637083223,27.918346867847077,35.30278375882095,26.43758906848045,28.206541753734825,29.74311440424228,28.794773053745274,24.727931467211317,25.203104734694026,19.08202674136713,34.71800945826477,9.176857815234428,26.403399132816343,38.17525698392028,18.472861925100236,238.7320210483207,262.96031268427856,266.04161687186695,279.41558713213493,90.94950942022226,124.67610644848021,26.015359973524337,4.19052978250178
