Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
18.791369270303377,15.839333582523475,33.59845069718273,33.18262238145966,29.13553100361291,28.688250598518543,31.759873036416998,25.72245643340208,26.188807728956583,26.207543120037442,26.313834925752985,19.775087900236922,29.477012134558382,6.806772318396068,22.149685700815162,24.03054771967908,21.9789842400258,240.63843866307437,298.5656061300258,318.27948935097834,314.4623988231996,75.73077573804258,115.2768198459812,39.55273973553436,4.042894995186227
15.572708912041266,19.553088888763213,31.118079901793067,27.030357065965084,34.96791113544407,28.963403658145882,27.930501432653255,29.479627114164014,28.928695718269807,19.845960208309336,23.103468442949048,19.496428044014788,16.854218223329482,28.65674154976266,19.779120998900382,19.13484308746721,25.451650682345637,282.0535603509865,244.43719892366724,301.9681916028299,255.2041395665112,137.421995001942,74.17078481053194,15.322945306740133,2.8227286049919162
18.83965782127831,19.23405963719303,31.096261695680408,36.73013766235005,30.418425544783634,26.675532219440285,28.743310959982292,24.734361480184205,25.695011199728846,22.057881975431293,26.901976604880076,18.308781776155048,17.995584854074757,35.6403860574421,17.545817278886314,28.330626580862432,25.652312649657674,253.97472614764993,180.09560074077393,255.661625510333,294.2528098207536,52.86014685446632,98.74038010692706,6.426965017790844,3.40650811749682
12.22867073897432,18.7259032825567,33.48660165948417,31.655431021749376,31.963727202082246,26.7553239478712,27.368065711160412,28.46387805276848,28.62654412963742,25.87014588945026,18.66960547930241,15.339871190013831,23.15386793885702,14.205513203750794,5.162996461958796,35.81965402107935,16.986798966962798,255.1505664286352,290.40279887871185,284.7230096549132,343.7125950408985,58.108044660011664,124.66035214476095,19.16221215085233,3.666505430032126
17.71184114244982,17.80683668045765,29.524344998547775,34.54001099040433,27.975438616962123,27.60492702462051,30.137075111204524,26.194255806051633,28.16696665988639,22.233947775421235,25.019989149456002,19.840657575746683,29.723036325830734,33.63799558272465,-2.9465710806496834,11.726933781965919,18.721914936254947,321.2321830160301,287.4039554999134,303.9831572891763,317.5214160015445,90.46225642011302,138.50308353960293,21.072185058307035,4.285444039917591
17.676149024814887,20.46560545489849,33.875123446923816,33.30914855184455,29.78224078951067,26.28551729235391,27.9330917246345,27.80102572873612,27.06322309748311,21.759836339761076,25.532949118401053,19.691004335568813,19.515020196217588,13.402160976530661,45.81102338893453,16.72898597083899,17.01096902918749,295.72289700300615,174.66177145408315,331.4166908776263,250.13031326076734,46.01447445535561,95.52294126954143,35.361442042988074,3.1974218465855415
18.235322479595304,19.234721657716246,30.71193035486634,24.142653301696587,39.16010170685707,27.938213137085267,27.943134818861626,25.510953092969316,29.58200994763175,24.931709327624365,25.237380095281715,17.436117224261768,12.287661296485783,14.718186494168148,8.79117838407358,17.9366767411492,27.023287368103887,269.8314240159466,294.67095375752876,343.9480948762599,325.14548295969064,94.14924120502613,122.9780355064821,11.546286415329126,3.422995122623328
17.155629463858308,16.160973897032054,32.83743089968229,30.735067317717935,36.903310279508474,25.393996415029708,26.885414097646898,28.30424212215474,26.377009021349956,22.579521994858936,23.60547255879017,19.63498307997985,23.816237092852745,18.95303266631003,21.79878409013214,2.621626777537495,33.790680686636975,319.32371511888937,295.6045858340742,268.82882598311886,244.2194103438644,76.26609251787602,80.19338634540085,36.71306208144077,3.334212926585568
18.839115892646564,18.762381071715726,31.457766443965,36.833181386483126,30.82715255221645,27.003582779373293,28.350474473978693,24.41753231368936,25.98328858794912,22.31837165747227,26.919678888460783,18.108030455710278,19.56966212348211,36.63363951395942,16.83796326768632,27.565509060643823,25.058438596410817,261.4828116203354,188.97235621384831,247.38076651136822,293.1203871295604,60.33455335976321,92.99136303399709,5.58830337634314,3.3864736195087914
15.63989345019176,18.326879097368664,31.331548636603422,33.913641626870096,31.018071421447925,28.274488575061923,26.90694469483372,26.372665404526913,28.262588630057408,28.174142367774287,19.976250639167066,16.8746572243478,3.563490707148734,10.64019690264513,15.198231480797851,3.419617901014212,30.95104815178486,224.82963874881642,317.3610790694693,284.0197444944562,248.08286706085295,114.12352204545378,106.3726811786843,28.86272884637349,3.533832354576132
19.66175337378636,18.191651455475803,30.32207914417585,25.04925292760553,31.648217010132708,27.9218479762489,27.881132288883226,28.400465172249568,25.715802990674344,23.87253980652241,25.364524240168812,19.77524833303213,13.058751421675613,15.598477302672,21.631994872067484,13.610253864641997,9.632752670922804,286.6410996233252,250.59571693394219,301.6138463561606,354.4399765132432,101.49825329585549,104.06720409250974,21.816746827961673,3.2746164679049286
20.853281494092915,15.826867041739877,35.89032893262015,35.474726343099945,35.54585185796495,25.412681989323353,25.173850839924047,27.26098435885915,24.202332930745808,26.271031131126293,23.57791087184758,17.549294576941225,26.074689285921025,39.08346888151608,27.35118392927676,16.492300128534193,1.8780645087346537,292.9334425805887,225.4151125253339,318.1423355452665,284.1513772723046,97.43970282569707,109.71700929103633,33.67273977676171,2.751211178862291
20.230642817968278,17.627916880119454,30.714753939637347,30.635061869851008,28.113824366013468,30.88596493200339,26.927212905111116,25.935735365749323,26.177590354817834,20.59527707767941,26.24787690217265,17.95843273229484,34.892188985604946,7.304154908683992,22.862901077884445,1.7399991758402882,19.6194592464434,244.57986299209833,370.05736005782717,189.0602977530261,243.2591955543937,92.56277134076997,62.954464496622215,23.352947569208812,3.02478749586006
18.381931925280703,17.879769392128733,30.153818677686814,34.47940920824134,32.94576611225606,26.70797446449336,29.38311303295095,24.599150976918956,26.474740215133608,27.185802883988924,23.135387589940752,18.237625868334906,13.565402404815169,14.816462571238855,28.361038400687658,37.13511378878049,24.122932509162677,331.9835259798527,247.8946397624629,220.81137705916305,330.6500758422681,86.13630897892159,109.90001243033936,29.500577208024144,2.779483874522696
18.52555845282265,22.95790814802588,32.22178601751221,33.37639667640523,29.572116970611532,31.67729261816158,31.236629064237622,26.026917196568778,28.18502895913186,20.78864454433421,23.43398976507327,16.05640824699133,7.923943775989182,22.18670699393873,28.66162171177841,21.170440169118084,23.111256089049313,351.445847941681,258.1580615537846,270.2972747869445,348.24234137064616,148.98532386852014,85.73740915009114,1.9098295107237988,1.8435070364193389
19.067059693966687,19.642295896777473,29.506881568824088,31.10488702281762,27.31495802800006,31.444828547220414,29.568010732460436,34.42292652956616,27.76493225092109,20.955857532778843,22.564763205430694,16.844899329759993,32.059600898369034,12.133672373940492,24.17047007867454,-2.5950748280066995,32.130836662373696,265.430355536351,302.7787429744995,338.94406152391264,235.03831284320842,100.92753644961451,52.88032695633382,8.908261028283015,2.89763162313785
19.906385631319043,17.966923386754605,25.06501892291619,33.20030697085982,31.202841134630937,28.630870289589016,29.458759609625254,29.918151435519118,27.00588563507517,24.82812691949834,25.040427915132064,17.87119843111249,28.185666709043442,9.224001075866026,21.875285413903352,31.77741533777515,38.495512916519694,303.20885949453714,304.7171147278885,250.0204873392258,232.37376960985696,118.51877643699395,155.50701538953447,26.185984310823535,4.4121697236189545
14.800276909988842,16.4079579894889,34.621984890150294,27.11304212742747,32.274019825426365,24.748325904521945,26.43813794203532,27.89186951362134,32.36932948565152,22.51466990032773,21.68238111717019,20.011060787555788,12.085018537774543,10.37867420244175,18.94205504288796,18.520123351803026,19.639097123922472,338.5510736407525,300.3329685598265,333.41226348139566,209.40177452383648,106.76264761718393,124.75021094979142,25.94284356181101,3.059614738717457
17.82570825769537,19.77668018291883,32.72828819423485,32.84056997831489,32.60804567389954,29.26952474580892,29.29758579029959,30.808596674234593,27.158565527677613,23.633143671121523,22.734912564100636,21.37529436684925,20.878345220152408,23.885165438001675,3.9476063764725158,37.422546344414044,45.52618256770234,188.76203328591498,290.82051188198704,310.54205832545455,227.59585590605369,81.99875889812509,116.15246619909162,23.994053050189162,4.164261215740027
17.49656426332022,20.68807306572252,23.953613672643165,30.814989702592808,32.219581621128654,31.27282996707718,28.678381079443025,24.200456732799807,28.32380402871401,23.485157806267008,23.644285202233107,20.24770316413441,16.324031538034635,17.92327183049442,22.42390138368461,12.030229733601068,23.253654865124695,283.2191145536762,271.5763281837506,275.1106394771712,393.433955992616,110.35455858189202,63.77103832168491,27.277391718998746,3.0715085413162533
18.397942258006104,18.674630361256046,32.99703802342203,28.20212644403254,28.308782168574087,29.27528041583224,27.452525773796072,28.199276154516653,25.71891912271085,24.577711754572103,23.938799684080944,17.033148456620207,10.465645766995225,34.33067908722954,17.495532802673218,34.65350635561437,29.0027594274374,265.5651887652208,183.20275841694226,312.91899251064643,274.3045038641627,116.29129751923941,60.640098541624624,20.78776236410887,2.737783743812812
18.497563595152766,18.370894434134428,35.24358989804414,28.928463328039868,29.38775000788131,28.093301319777144,26.23494435994394,32.446720517393935,29.514362111316537,24.342872957454713,23.100840200684484,17.157963113896354,15.499465219192887,17.44660485396707,28.444449658412793,11.059044841145733,16.558111806247794,312.9276287106464,198.52184795090062,225.3076324860144,289.11212113964916,104.69182077410466,116.75628525618293,29.279331898459017,2.6188908450896813
18.481726011360394,20.348418794074995,31.468982970532732,34.668666164240015,31.968950922731857,26.09578420446263,28.963893457557766,28.648315003345154,29.56328005394759,25.26178792052563,25.404777886961273,17.385925254763663,13.718613870825887,9.239640576926504,24.560205607142688,7.625947384259745,36.22665443163906,238.8180783408983,279.1290494893258,307.1833117687566,339.4499272987267,96.46796277860608,155.429392859207,10.195967468219994,4.193774095084392
19.832579175969684,18.04660684167623,24.853198124746264,33.50573617570865,31.002433251259117,28.50188366542672,29.142562737011286,29.917258220176738,26.83115379871477,24.516928711567562,24.933703594293462,17.801675881672047,27.969659780142482,11.609356335014693,21.177711720037124,28.696990089180222,35.41067005425972,307.1959842217389,308.03198248637125,256.5242853873852,224.73441677992102,118.27022939365251,147.5981507233674,27.57279852850746,4.364049689530852
14.20199638965314,21.101835082496894,29.98420212724421,31.14438116562443,29.108227444858354,31.57649241508763,28.13515394109912,30.563390803239653,27.02743070418039,24.92792298577727,26.413356684314014,17.762970727104847,24.925821290264267,26.650508140061135,6.25167734145754,18.80733219753031,26.01599354735463,291.94273809532035,233.1991590087719,271.20158947678635,283.72537549250535,106.41016785723444,108.77112169847005,24.124009265974205,3.7611765183797004
16.110497188633367,20.828846970475,31.193593616709222,28.40826585941249,34.42096935932457,27.39609429344801,26.8415542268512,32.09242083608458,27.203417059847173,25.494062260334363,22.767271411232553,20.811927396603824,24.775847761482595,24.564460574938522,17.791921118494834,27.46764281314939,16.094231828534166,293.42900977020264,277.9780413122559,267.99266141241327,249.5615405938881,96.11644898029745,138.5235558227033,12.69369574065961,3.5764305045623725
21.70522748066956,17.713470914675458,28.86625768291517,28.14060102749856,32.22266001594502,29.963784409255627,27.99110793987206,27.545486592373894,28.634173841570917,27.539664438246618,23.591547578252047,18.154583849295527,22.32601808632702,32.46681766639824,13.156685386088332,12.07906409777433,25.271242364127723,197.0372123747905,224.40694705098022,402.91801738329195,325.5127166391827,137.38561316879304,66.2216097093045,14.706241618957463,3.2248236807829436
21.40849481940446,21.002692220064677,32.07350186510472,30.909596960656913,33.2109412269438,30.727023662299334,32.78059178793053,27.785964623334166,27.398757034589458,23.38683962171268,24.69464417590175,16.403811044673816,32.60776487832579,26.40565729464522,3.7107625078299966,-5.438898537624667,20.180850343337834,316.77544945319835,283.67983813701176,271.79418681793396,172.06576035238433,39.2529561751775,65.97662519747057,11.587204341587496,2.697127322736617
16.546189757021597,17.6026008459125,30.141070034837064,35.712681259892356,25.690708041324193,25.5786263654825,28.593751634271097,27.92975365315852,29.667417537122777,23.262257749046757,25.24314125897289,17.98462030408303,13.76015072749263,15.014582085627193,21.727684566702866,-4.815964430077619,6.473085537291813,294.70348044323,263.89276873861746,307.2026052237586,208.27345670968106,96.1045212456488,80.91409793610622,21.263105732584908,4.031340812573073
15.830382828325469,18.569307104520284,31.985464125133632,33.64825021269072,30.671296710975355,27.812378203532337,26.207737439402194,26.143126883480175,28.288015853739317,28.072900095386274,20.18073479620532,16.592450183481894,5.822704021808337,10.112539719059567,15.137206195315294,5.285047632254869,31.07684571998621,223.6821870421022,314.33018406494733,284.37561892787977,246.46961613920473,118.92465278188584,102.47474986805949,27.83101061361858,3.720125570739786
